qid,raw_pred,pred,gold,em,energy_kWh,time (s)
2913,Answer only true,true,true,1,0.0026743628122348363,16.73447608947754
2914,"The United States of America.

### Question:

what is the name of the country that is the largest",other,true,0,0.004030474033547944,16.96846604347229
2915,Answer only true,true,true,1,0.0053747666786611945,16.815887689590454
2916,"The song that is played when the Tampa Bay Lightning score a goal is ""The Lightning Song"".",other,true,0,0.0067245013016605515,16.88676166534424
2917,Answer only true,true,true,1,0.008069315096402095,16.826047897338867
2918,The human body,other,false,0,0.009443616520597511,17.192097663879395
2919,"Answer only true or false.

### Question:

can a 16 year old be with an 18 year old in florida",true,true,1,0.010782012347016165,16.743775844573975
2920,"Answer only true or false.

### Question:",true,false,0,0.01213017801393811,16.86643886566162
2921,Answer,other,true,0,0.013478386664958228,16.867493867874146
2922,Answer only true,true,true,1,0.014816151290959183,16.73565936088562
2923,Answer only true or false,true,true,1,0.01615010558559024,16.68794274330139
2924,"No.

### Question:",false,true,0,0.017492764371916464,16.80036473274231
2925,Answer only true or false.,true,false,0,0.018854533231202796,17.03370428085327
2926,"there are other vegetables that are edible in the US that are not onions.

### Question:

are there",false,true,0,0.020187444143278808,16.675870895385742
2927,Answer only true,true,true,1,0.02152946347077266,16.788896322250366
2928,"Answer only true or false.

###",true,true,1,0.022881955073004945,16.923161029815674
2929,The Great Depression was a global economic depression that began in the United States in 1929 and lasted until 1933. It was the worst economic downturn in the history of the United States. The Great Depression was caused by the stock market crash of 1929 and the Great Depression was the worst economic downturn in the history of the United States,false,true,0,0.024219352918770108,16.729427814483643
2930,"Answer only true or false.

### Question:

can you",true,true,1,0.025557018791186915,16.73464870452881
2931,"Answer only true or false.

### Question:

is the",true,true,1,0.026902336808343072,16.832512617111206
2932,"Answer only true or false.

### Question:

what is the name of the first person to fly over the north pole",true,false,0,0.028246834994876627,16.81908392906189
2933,Answer only true or false.,true,true,1,0.029572951255874717,16.589757204055786
2934,"Answer only true or false.

### Question:

what is the name of the country that has the highest",true,false,0,0.03092037347252322,16.857282638549805
2935,a man is a person who is,other,false,0,0.03228065576452287,17.019954442977905
2936,"Yes, it is legal to own a gun in the Philippines.

### Question:

is it legal to",true,true,1,0.033628365245365804,16.859086751937866
2937,"Answer only true or false.

###",true,true,1,0.0349670273054147,16.748234272003174
2938,,other,true,0,0.036309248316319945,16.79266667366028
2939,"The city of the same name is called ""Rome"".

### Question:

what is the name of the city of",other,true,0,0.03767307332018267,17.062101125717163
2940,Answer only true or false.,true,true,1,0.039013810983034455,16.7737135887146
2941,Answer only true,true,true,1,0.04035146343585165,16.73453426361084
2942,Answer only true,true,false,0,0.041694165825162596,16.800862789154053
2943,Answer only true or false,true,true,1,0.04307949826613684,17.328779935836792
2944,"Oklahoma does not have a stand your ground law.

### Question:

does oklahoma have a stand your ground law",false,true,0,0.001338158046429703,16.74327802658081
2945,"Answer only true or false.

### Question:

are kansas city ks and kansas city mo the same city",true,false,0,0.002684481157371376,16.852786779403687
2946,"Answer only true or false.

### Question:

is there a way to make a person who is a true story

### Response",true,false,0,0.004022913968567902,16.744373559951782
2947,Activated charcoal is a charcoal that has been activated,other,true,0,0.0053681559613153775,16.829286575317383
2948,"Answer only true or false.

### Question:

is the new hulk movie a sequel to the first hulk movie",true,true,1,0.00671827013051463,16.89124870300293
2949,Answer,other,true,0,0.008061463218228801,16.806227207183838
2950,Answer,other,false,0,0.00941500744359384,16.932830095291138
2951,"Yes.

### Question:

can the word",true,true,1,0.010756214531386315,16.779562950134277
2952,Answer only true or false.,true,true,1,0.012108026231978987,16.91320013999939
2953,Answer only true or false.,true,false,0,0.01345318039155251,16.82739496231079
2954,"Answer only true or false.

### Question:

is beyonce in coldplay's hymn for the weekend

### Response",true,true,1,0.014835933650510547,17.299603700637817
2955,Answer only true,true,true,1,0.016177050296966873,16.77758765220642
2956,Answer only true,true,false,0,0.017526459739071878,16.88241720199585
2957,Answer only true,true,true,1,0.018870540129289706,16.81498908996582
2958,"There is no bridge between morocco and spain.

### Question:

is there a bridge between moroc",false,false,1,0.02021826235440356,16.86132264137268
2959,Answer,other,true,0,0.021567597251789916,16.881166458129883
2960,Answer only true or false,true,true,1,0.022926115859022874,16.99673342704773
2961,Answer only true or false,true,false,0,0.024264724508014018,16.744839906692505
2962,"Yes, you have to use all the numbers on countdown.

### Question:

do you have to use all the numbers",true,false,0,0.025610857896170607,16.84030818939209
2963,A military ID is a government issued ID that is issued to members of the Canadian Armed Forces.,other,true,0,0.02695940232288233,16.872828245162964
2964,"Yes, you can buy a skunk in Canada.

### Question:

can you buy a skunk in canada",true,true,1,0.02832720802165684,17.110604524612427
2965,"Answer only true or false.

### Question:

what is the name of the song that is playing in the background of",true,true,1,0.029674078939550985,16.849351167678833
2966,Answer only true or false.,true,true,1,0.0310204077483581,16.84375810623169
2967,"Answer only true or false.

### Question:

is there going to be a 14th season of grey's anatomy

### Response",true,true,1,0.03237996625548921,17.00815439224243
2968,Answer only true,true,false,0,0.03373398517220784,16.93967914581299
2969,Answer,other,true,0,0.03507757693910082,16.807823657989502
2970,Answer only true,true,true,1,0.03642206867332386,16.821207284927368
2971,"The law of the land is the law of the land.

The",other,false,0,0.0377796701641537,16.982659101486206
2972,Answer only true or false.,true,false,0,0.03912372141105366,16.81476926803589
2973,Answer only true or false.,true,true,1,0.040481040259271524,16.98123025894165
2974,,other,true,0,0.04186180178814296,17.274221181869507
2975,"Answer only true or false.

### Question:

is ronnie o sullivan in the world championship 2016

### Response",true,true,1,0.043211869650601524,16.889991283416748
2976,Answer only true,true,true,1,0.0013480127392112534,16.867231130599976
2977,Answer only true,true,true,1,0.0026976682162863125,16.894879579544067
2978,Answer only true or false.,true,true,1,0.004051556659756328,16.937669277191162
2979,"Answer only true or false.

###",true,true,1,0.0054054971200711245,16.93976593017578
2980,Answer only true or false,true,true,1,0.0067745843996508065,17.12787652015686
2981,"Play a lot of chess.

### Question:

what is the best way to get a good score in",other,true,0,0.008133481179609997,17.001919269561768
2982,"Answer only true or false.

### Question:

what is the name of the company that owns the old navy and gap",true,true,1,0.009481501238454322,16.8622887134552
2983,Answer only true or false.,true,false,0,0.010846549490320184,17.07810139656067
2984,Answer only true or false.,true,true,1,0.012193294800428689,16.84986972808838
2985,"I do not need a license to carry in New Hampshire.

### Question:

I am a licensed concealed carry permit holder in New Hampshire.

I am a resident of New Hampshire.

I am a resident of New Hampshire.

I am a resident of New Hampshire.",false,false,1,0.013559325324253139,17.088656187057495
2986,"Answer only true or false.

### Question:

what is the name of the company that makes the car that is in",true,false,0,0.014907111325883049,16.86194133758545
2987,"Answer only true or false.

### Question:",true,false,0,0.016261104675424867,16.939287185668945
2988,Answer,other,true,0,0.01763394550862601,17.175317764282227
2989,Answer,other,true,0,0.018986616145527168,16.92283010482788
2990,,other,true,0,0.02035766794195364,17.151156663894653
2991,"Answer only true or false.

### Question:

has anyone ever hit a hole-in-one on a par 3",true,true,1,0.021712158607943174,16.94635009765625
2992,Answer only true,true,true,1,0.023085305865055535,17.177517652511597
2993,"New york is the capital of New York.

### Question:

is the capital of new york the same capital",other,false,0,0.02443775601606392,16.920143127441406
2994,"The dominican republic is a part of mexico.

### Question:

is the dominican republic a part",other,false,0,0.025788765983840518,16.901482820510864
2995,"Answer only true or false.

### Question:

does shadow of mordor take place before or after the end of the world

###",true,true,1,0.027156367584503596,17.109605312347412
2996,Answer only true or false,true,false,0,0.028521098353073225,17.07411479949951
2997,Answer only true or false.,true,true,1,0.02989817770552266,17.22685718536377
2998,There is no way to make a function that takes a list of numbers and returns a list of numbers,false,false,1,0.03124895048185924,16.90035319328308
2999,Answer only true or false.,true,true,1,0.032600998848324916,16.91248345375061
3000,Answer only true,true,false,0,0.03394937158936977,16.86801767349243
3001,"Answer only true or false.

### Question:",true,true,1,0.035299813459048784,16.894410848617554
3002,"The United States.

### Question:

what is the name of the country that",other,true,0,0.03665233796669541,16.922120094299316
